Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m) Magnitude(ML)
2021 05 31 16 51 47 100.0405 25.5032 784.76 -0.3
2021 05 31 16 54 23 99.9129 25.6650 2977.59 0.3
2021 05 31 17 05 48 99.8815 25.6778 3762.42 -0.2
2021 05 31 17 13 29 99.8965 25.6744 2930.56 0.2
2021 05 31 17 23 35 99.9341 25.6114 1831.20 -0.0
2021 05 31 17 26 45 99.9677 25.5955 7774.78 -0.6
2021 05 31 17 29 21 99.9106 25.6677 6052.26 1.3
2021 05 31 17 32 46 99.9073 25.6687 3741.85 -0.1
2021 05 31 17 33 20 99.9409 25.6290 7363.25 0.4
2021 05 31 17 36 04 100.0211 25.5035 7163.37 0.1
2021 05 31 17 40 18 99.8989 25.6744 5235.09 0.6
2021 05 31 17 42 20 99.9005 25.6690 5587.82 1.0
2021 05 31 17 45 49 99.9664 25.5795 8009.93 0.4
2021 05 31 17 47 56 99.9116 25.6476 3850.61 -0.0
2021 05 31 17 54 34 99.9809 25.5445 10155.73 0.1
2021 05 31 18 04 51 99.8470 25.7289 5199.82 -0.7
2021 05 31 18 06 19 99.9034 25.6321 6208.05 0.4
2021 05 31 18 11 53 99.9340 25.5938 6019.92 0.7
2021 05 31 18 18 04 99.9345 25.6264 7345.62 1.8
2021 05 31 18 33 08 99.9135 25.6423 6898.82 0.4
2021 05 31 18 33 59 99.8903 25.6795 6493.18 0.7
2021 05 31 18 37 12 99.8909 25.6647 6440.27 0.5
2021 05 31 18 54 18 100.0368 25.4970 3841.79 -0.1
2021 05 31 19 06 28 99.9014 25.6657 2566.07 -0.0
2021 05 31 19 07 43 99.9610 25.5469 4182.77 -0.6
2021 05 31 19 15 45 100.0174 25.5973 2301.52 -0.2
2021 05 31 19 24 23 99.9911 25.5078 867.06 0.0
2021 05 31 19 24 51 99.8636 25.6908 4268.01 0.8
2021 05 31 19 42 07 99.9300 25.5896 7022.28 0.0
2021 05 31 19 42 59 99.9552 25.5653 5605.46 -0.2
2021 05 31 20 01 39 99.7483 25.6627 -261.69 0.5
2021 05 31 20 02 38 99.9853 25.5731 6834.15 0.0
2021 05 31 20 03 26 99.9426 25.6022 5094.00 0.1
2021 05 31 20 05 22 99.9666 25.5738 7798.29 1.5
2021 05 31 20 07 09 99.9639 25.5408 4776.54 -0.5
2021 05 31 20 08 10 99.9645 25.5459 4423.80 0.4
2021 05 31 20 09 27 100.0085 25.5429 6428.51 -0.1
2021 05 31 20 13 55 99.9777 25.6190 1737.14 -0.0
2021 05 31 20 19 24 99.9792 25.5509 6399.11 1.2
2021 05 31 20 22 32 99.9495 25.5473 573.12 -0.6
2021 05 31 20 25 38 99.9633 25.5414 4553.14 -0.4
2021 05 31 20 26 36 99.9910 25.5614 7004.64 -0.2
2021 05 31 20 28 37 99.9459 25.5631 2501.40 -0.5
2021 05 31 20 34 54 100.0481 25.5284 5611.34 0.0
2021 05 31 20 37 14 100.0160 25.5582 7198.64 -0.5
2021 05 31 20 40 37 99.9030 25.6695 3556.66 0.1
2021 05 31 20 43 32 100.0550 25.5391 8386.18 0.2
2021 05 31 20 47 19 99.9118 25.6666 2313.27 -0.4
2021 05 31 20 57 16 100.0212 25.5014 5543.73 0.0
2021 05 31 20 57 53 99.9021 25.7005 4735.38 -0.3
2021 05 31 21 04 44 99.9703 25.5975 5917.04 0.2
2021 05 31 21 11 50 99.9854 25.5895 4259.19 0.7
2021 05 31 21 14 43 99.9841 25.5830 6528.45 -0.2
2021 05 31 21 16 18 100.0476 25.4966 91.05 -0.4
2021 05 31 21 24 06 100.0131 25.5990 10884.72 -0.0
2021 05 31 21 31 43 99.9192 25.6149 3195.11 -0.3
2021 05 31 21 48 58 99.9409 25.6214 6869.43 0.9
2021 05 31 21 51 32 99.8714 25.6775 3442.02 -0.7
2021 05 31 21 59 54 99.9284 25.5536 972.88 -0.1
2021 05 31 22 01 14 99.8530 25.6933 7633.68 -0.1
2021 05 31 22 02 47 99.9740 25.5989 5446.73 -0.2
2021 05 31 22 04 28 100.0489 25.5330 8874.13 -0.1
2021 05 31 22 09 26 99.9161 25.5825 549.60 -0.3
2021 05 31 22 11 49 100.0074 25.4859 2783.59 -0.5
2021 05 31 22 13 02 99.9316 25.5484 1366.77 -0.1
2021 05 31 22 14 47 99.9901 25.5940 5717.16 -0.1
2021 05 31 22 15 09 99.8999 25.6588 6240.38 0.4
2021 05 31 22 16 25 100.0317 25.5614 6969.37 0.1
2021 05 31 22 16 49 99.9337 25.7209 2442.61 -0.5
2021 05 31 22 20 08 99.9358 25.6056 9855.91 0.3
2021 05 31 22 25 31 99.9653 25.5975 6152.20 -0.5
2021 05 31 22 36 37 99.9447 25.5870 5385.00 0.1
2021 05 31 22 37 03 99.9800 25.5919 5311.52 -0.3
2021 05 31 22 38 19 99.8917 25.6592 5035.21 -0.5
2021 05 31 22 39 19 99.9983 25.5069 6122.80 -0.6
2021 05 31 22 43 24 99.9349 25.6152 5752.43 -0.4
2021 05 31 22 46 23 99.9021 25.6646 5032.27 -0.1
2021 05 31 22 47 26 99.9495 25.5473 573.12 -0.6
2021 05 31 22 50 10 100.0145 25.5089 5220.39 -0.0
2021 05 31 22 52 39 99.9646 25.5591 4003.46 -0.2
2021 05 31 22 54 24 99.9155 25.5365 3924.09 -0.5
2021 05 31 22 57 36 99.9401 25.5991 9561.96 -0.2
2021 05 31 22 59 32 100.0374 25.4964 3442.02 -0.7
2021 05 31 23 09 07 100.0438 25.5156 714.21 -0.3
2021 05 31 23 10 51 99.9370 25.7269 6305.05 -0.4
2021 05 31 23 11 07 100.0169 25.5079 4926.45 -0.8
2021 05 31 23 12 13 99.9152 25.5984 6822.39 -0.2
2021 05 31 23 15 24 99.8962 25.6767 5658.37 0.1
2021 05 31 23 21 22 99.9882 25.5701 7369.13 -0.3
2021 05 31 23 24 38 99.8788 25.6822 6939.97 0.2
2021 05 31 23 30 17 99.9113 25.5815 9938.21 -0.0
2021 05 31 23 31 48 99.9547 25.5390 4935.27 -0.4
2021 05 31 23 33 44 100.0635 25.4934 690.70 -0.5
2021 05 31 23 34 02 99.9401 25.7207 3988.76 0.0
2021 05 31 23 34 58 99.9449 25.5628 3383.23 -0.4
2021 05 31 23 40 53 99.9857 25.5696 6851.79 -0.4
2021 05 31 23 42 01 99.9177 25.6237 9015.23 -0.3
2021 05 31 23 43 31 99.8874 25.6614 5673.07 -0.2
2021 05 31 23 46 42 100.0531 25.5346 8327.39 0.1
2021 05 31 23 48 31 100.0737 25.5312 361.48 -0.5
2021 05 31 23 49 42 99.9643 25.5622 7042.85 2.1
2021 05 31 23 53 49 99.9625 25.6069 6081.65 -0.2
2021 05 31 23 55 58 99.8967 25.6600 3377.36 -0.3
2021 05 31 23 57 26 99.9694 25.5648 7574.89 0.7
2021 05 31 23 58 41 99.9631 25.5630 6713.63 0.7
2021 06 01 00 00 23 99.9627 25.5628 6119.87 -0.4
2021 06 01 00 01 43 99.9031 25.6498 4553.14 0.2
2021 06 01 00 05 44 99.9590 25.5569 6399.11 -0.7
2021 06 01 00 08 38 99.9217 25.6367 3271.54 -0.5
2021 06 01 00 09 24 99.9335 25.5790 1466.71 -0.5
2021 06 01 00 12 14 99.9315 25.5922 6064.02 -0.1
2021 06 01 00 13 50 100.0230 25.6012 9191.59 -0.3
2021 06 01 00 13 13 99.9022 25.6362 8756.55 -0.5
2021 06 01 00 14 20 99.8803 25.6858 5235.09 -0.5
2021 06 01 00 16 17 99.8513 25.6921 984.64 -0.4
2021 06 01 00 17 45 99.8826 25.6601 8198.06 -0.6
2021 06 01 00 20 29 99.9053 25.5714 10044.04 -0.1
2021 06 01 00 21 18 99.8797 25.6855 4988.18 -0.6
2021 06 01 00 22 34 99.9628 25.5623 6681.30 -0.1
2021 06 01 00 22 19 99.9084 25.6226 5487.88 -0.4
2021 06 01 00 23 29 99.9011 25.6565 4594.29 -0.4
2021 06 01 00 24 58 99.9145 25.6345 8151.03 0.5
2021 06 01 00 26 32 99.9604 25.7907 16505.00 0.2
2021 06 01 00 27 10 99.9116 25.6538 4256.25 -0.3
2021 06 01 00 28 14 99.9382 25.5969 7069.31 0.5
2021 06 01 00 31 44 99.9058 25.6511 7521.98 -0.1
2021 06 01 00 33 37 99.9406 25.6004 5064.60 0.1
2021 06 01 00 39 25 99.9332 25.6256 2951.14 -0.5
2021 06 01 00 40 05 99.9381 25.5923 5737.74 0.1
2021 06 01 00 41 56 99.9258 25.5883 5523.16 -0.6
2021 06 01 00 42 23 99.9090 25.6288 9908.82 0.0
2021 06 01 00 44 44 99.9053 25.6581 5255.67 -0.1
2021 06 01 00 45 27 99.8884 25.6813 6834.15 -0.8
2021 06 01 00 47 42 99.9175 25.6128 4094.58 -0.6
2021 06 01 00 47 23 99.8998 25.6469 7110.46 -0.2
2021 06 01 00 49 22 99.9358 25.5883 5335.03 -0.5
2021 06 01 00 50 14 99.9758 25.5884 4188.64 -0.2
2021 06 01 00 51 08 99.9730 25.5481 5329.15 -0.5
2021 06 01 00 53 57 99.8964 25.6746 5531.97 -0.2
2021 06 01 00 54 55 100.0052 25.6279 -144.11 -0.6
2021 06 01 00 57 53 99.9758 25.7100 4682.47 -0.4
2021 06 01 01 01 13 99.9471 25.5830 7422.04 0.6
2021 06 01 01 02 12 99.8986 25.6475 3230.38 -0.6
2021 06 01 01 03 08 99.9641 25.5614 6693.06 0.1
2021 06 01 01 08 17 99.9719 25.5398 5108.69 -1.0
2021 06 01 01 09 25 99.9444 25.6889 314.45 -0.7
2021 06 01 01 10 10 99.9566 25.5811 7228.04 -0.2
2021 06 01 01 10 46 99.9090 25.6481 4094.58 -0.3
2021 06 01 01 13 35 99.9734 25.5969 5352.67 -0.3
2021 06 01 01 14 13 99.9360 25.5722 4641.32 -0.4
2021 06 01 01 17 28 99.8772 25.6755 6278.60 0.6
2021 06 01 01 19 34 100.0139 25.5107 4523.74 -0.7
2021 06 01 01 22 19 99.9233 25.6323 5420.28 -0.1
2021 06 01 01 23 12 100.0013 25.5564 5787.71 -0.3
2021 06 01 01 24 52 100.0320 25.5404 8574.31 -0.3
2021 06 01 01 26 17 99.9763 25.5897 7710.11 -0.2
2021 06 01 01 29 28 99.8642 25.6722 820.03 -0.5
2021 06 01 01 30 38 99.8886 25.6598 3659.54 -0.3
2021 06 01 01 31 26 99.9605 25.6070 6099.29 -0.2
2021 06 01 01 32 42 100.0038 25.6053 -191.14 -0.4
2021 06 01 01 34 17 99.8861 25.6907 7145.73 -0.9
2021 06 01 01 36 10 99.9227 25.6247 6452.02 -0.4
2021 06 01 01 37 25 99.8887 25.7171 5470.25 -0.6
2021 06 01 01 39 27 99.9671 25.5916 5094.00 -0.1
2021 06 01 01 44 13 99.8952 25.6358 4470.83 -0.3
2021 06 01 01 45 22 99.9161 25.5819 1537.26 -0.3
2021 06 01 01 46 37 100.0878 25.5415 890.58 -0.9
2021 06 01 01 50 13 99.8717 25.7005 3683.06 -0.7
2021 06 01 01 52 51 99.9563 25.5598 5858.25 -0.2
2021 06 01 01 53 56 99.9754 25.5452 5220.39 0.2
2021 06 01 01 55 12 99.9902 25.5075 8897.65 -0.4
2021 06 01 01 57 26 99.9797 25.5490 6355.02 0.5
2021 06 01 01 59 25 99.9537 25.5594 4926.45 -0.6
2021 06 01 02 00 40 99.8788 25.6835 3497.87 -0.6
2021 06 01 02 02 40 99.9587 25.5598 5846.50 -0.7
2021 06 01 02 03 08 100.0225 25.5044 6851.79 -0.1
2021 06 01 02 04 08 99.9406 25.5634 1478.47 -0.5
2021 06 01 02 04 54 99.9594 25.5677 5775.95 -0.5
2021 06 01 02 06 50 99.9021 25.6646 4115.16 -0.6
2021 06 01 02 09 04 100.0051 25.5051 5817.10 -0.7
2021 06 01 02 10 15 99.9987 25.5571 7228.04 -0.2
2021 06 01 02 11 13 99.9549 25.5880 6704.82 -0.1
2021 06 01 02 13 38 99.9322 25.5898 5058.72 -0.6
2021 06 01 02 16 19 99.9620 25.5607 6005.23 0.0
2021 06 01 02 17 06 99.9417 25.6064 5352.67 0.0
2021 06 01 02 18 07 100.0587 25.5345 8597.82 0.2
2021 06 01 02 23 28 99.8995 25.6691 6072.83 0.5
2021 06 01 02 25 43 99.8080 25.7431 1360.89 0.3
2021 06 01 02 25 00 100.0060 25.5137 5070.48 -0.5
2021 06 01 02 29 44 99.9138 25.6448 9097.53 -0.4
2021 06 01 02 30 53 100.0509 25.5662 6210.99 0.0
2021 06 01 02 31 29 99.9713 25.5647 7566.08 0.6
2021 06 01 02 33 18 99.9030 25.6360 8974.07 0.1
2021 06 01 02 34 33 99.8822 25.6735 3850.61 -0.7
2021 06 01 02 33 41 99.8746 25.6939 6804.76 -0.7
2021 06 01 02 35 24 99.9573 25.5600 6049.32 -0.2
2021 06 01 02 36 30 99.9384 25.7430 4964.66 -0.5
2021 06 01 02 37 32 99.8822 25.6790 7186.89 -0.3
2021 06 01 02 40 27 99.9391 25.5968 6210.99 0.9
2021 06 01 02 42 25 99.9226 25.6317 3071.65 -0.3
2021 06 01 02 43 26 99.9571 25.6028 1055.19 -0.6
2021 06 01 02 44 25 99.8999 25.6406 8280.36 -0.1
2021 06 01 02 48 38 99.9604 25.4758 1360.89 -0.2
2021 06 01 02 51 20 99.9230 25.6480 5517.28 0.3
2021 06 01 02 53 53 99.9372 25.5938 5282.12 0.4
2021 06 01 02 54 38 99.9208 25.5944 7986.42 -0.3
2021 06 01 02 55 53 99.9399 25.6205 6390.29 0.1
2021 06 01 02 56 25 100.0163 25.5081 5831.80 -0.4
2021 06 01 02 59 50 99.8889 25.6769 9688.36 0.0
2021 06 01 03 01 04 99.9757 25.5925 1478.47 -0.9
2021 06 01 03 03 21 99.9419 25.7691 10308.59 0.7
2021 06 01 03 03 56 99.9338 25.7658 10379.13 -0.2
2021 06 01 03 04 50 99.8836 25.5203 796.52 -0.4
2021 06 01 03 06 34 99.9348 25.5955 7036.97 0.0
2021 06 01 03 07 23 99.9168 25.6433 3271.54 -0.6
2021 06 01 03 08 43 99.8812 25.6698 3580.18 -0.1
2021 06 01 03 14 10 99.9495 25.6123 8668.37 -0.1
2021 06 01 03 17 40 99.9676 25.5835 5555.49 -0.4
2021 06 01 03 18 21 99.8845 25.6814 5370.30 -0.2
2021 06 01 03 19 37 99.9126 25.6650 3835.91 -0.1
2021 06 01 03 22 47 99.9538 25.6189 8333.27 -0.2
2021 06 01 03 23 58 99.8756 25.6707 6319.75 -0.2
2021 06 01 03 26 46 99.8939 25.6450 7122.22 -0.4
2021 06 01 03 28 18 99.8411 25.5122 4729.50 -0.7
2021 06 01 03 29 01 99.9626 25.5887 1501.98 -0.5
2021 06 01 03 32 07 99.8821 25.6652 2507.28 -0.6
2021 06 01 03 33 27 99.9388 25.7753 9744.21 -0.5
2021 06 01 03 35 10 99.8687 25.6471 10214.52 -0.3
2021 06 01 03 38 10 99.8747 25.6547 514.33 -0.7
2021 06 01 03 40 36 99.9996 25.5142 4782.41 -0.6
2021 06 01 03 41 28 99.9687 25.5634 7657.20 1.1
2021 06 01 03 42 34 99.9644 25.5605 7201.58 0.4
2021 06 01 03 43 02 99.9569 25.5578 5858.25 -0.4
2021 06 01 03 43 42 99.9588 25.5609 6210.99 -0.6
2021 06 01 03 46 40 99.8595 25.6823 1449.07 -0.7
2021 06 01 03 51 05 99.9387 25.6263 4079.88 0.0
2021 06 01 03 51 39 100.0081 25.5131 5129.27 -0.4
2021 06 01 03 55 18 99.8873 25.6689 4520.80 -0.2
2021 06 01 03 58 17 99.9236 25.6079 4244.49 -0.3
2021 06 01 04 00 41 99.9763 25.5819 6328.57 -0.5
2021 06 01 04 00 06 99.9410 25.7028 984.64 -0.5
2021 06 01 04 02 29 99.9060 25.6639 6693.06 -0.4
2021 06 01 04 03 12 99.8824 25.6624 3577.24 0.1
2021 06 01 04 04 03 99.9299 25.7455 8874.13 0.4
2021 06 01 04 05 17 99.8951 25.6584 5352.67 -0.6
2021 06 01 04 06 53 99.8970 25.6590 2786.53 -0.2
2021 06 01 04 06 17 99.9622 25.5094 2031.09 -0.8
2021 06 01 04 07 33 99.9150 25.6611 4188.64 -0.6
2021 06 01 04 09 41 99.9259 25.6531 5352.67 0.1
2021 06 01 04 12 26 99.9695 25.5476 4964.66 -0.3
2021 06 01 04 15 21 99.9531 25.5603 4820.63 -0.6
2021 06 01 04 17 35 99.8309 25.6727 9767.73 0.1
2021 06 01 04 17 23 100.0199 25.5071 6163.96 -0.8
2021 06 01 04 18 43 99.9404 25.5946 7128.10 0.1
2021 06 01 04 19 08 99.8782 25.6758 7345.62 -0.2
2021 06 01 04 22 38 99.9383 25.5775 4656.02 -0.7
2021 06 01 04 23 10 99.9917 25.6164 2313.27 -0.5
2021 06 01 04 24 29 99.9578 25.5624 5837.68 -0.1
2021 06 01 04 25 26 99.9778 25.5709 6269.78 0.8
2021 06 01 04 25 53 99.9804 25.5704 5761.25 0.6
2021 06 01 04 28 42 99.9554 25.5625 5208.63 -0.6
2021 06 01 04 30 23 99.9359 25.6174 6484.36 -0.3
2021 06 01 04 34 21 99.8932 25.6550 4200.40 -0.4
2021 06 01 04 35 52 99.9841 25.5810 6599.00 -0.5
2021 06 01 04 36 59 99.9076 25.6600 6857.67 -0.3
2021 06 01 04 38 11 99.8101 25.5475 9626.63 -0.2
2021 06 01 04 39 42 99.9141 25.6591 1072.82 -0.1
2021 06 01 04 40 32 99.9681 25.5665 4317.98 -0.0
2021 06 01 04 42 07 99.8827 25.6781 7395.59 -0.1
2021 06 01 04 43 22 99.9557 25.5702 6575.48 -0.5
2021 06 01 04 44 41 99.9326 25.6273 6654.85 -0.1
2021 06 01 04 46 03 100.0167 25.5607 8059.90 -0.2
2021 06 01 04 47 23 99.9237 25.6568 6857.67 0.2
2021 06 01 04 48 51 100.0312 25.5010 7957.02 1.0
2021 06 01 04 49 32 99.8833 25.6750 3803.58 -0.4
2021 06 01 04 51 30 99.8992 25.6856 1384.41 -0.4
2021 06 01 04 52 36 99.9070 25.6634 7610.17 0.5
2021 06 01 04 53 42 99.9720 25.5820 2860.01 0.5
2021 06 01 04 55 45 99.9672 25.5950 6337.38 -0.3
2021 06 01 04 56 01 99.9986 25.6024 6857.67 -0.1
2021 06 01 04 57 36 100.0506 25.5662 6069.89 -0.3
2021 06 01 04 58 17 99.8904 25.6606 5340.91 -0.4
2021 06 01 04 59 33 99.9233 25.6162 6543.15 -0.2
2021 06 01 05 03 47 100.0062 25.5089 5493.76 -0.9
2021 06 01 05 04 22 99.9120 25.6397 8794.77 -0.1
2021 06 01 05 05 16 99.9603 25.5623 6352.08 -0.8
2021 06 01 05 07 19 99.9708 25.5865 4200.40 -0.4
2021 06 01 05 08 05 99.9368 25.6155 5235.09 -0.4
2021 06 01 05 08 57 99.9023 25.7282 8262.73 0.2
2021 06 01 05 10 32 99.9478 25.5385 4394.41 -0.5
2021 06 01 05 12 44 99.9797 25.5803 5484.94 -0.4
2021 06 01 05 13 38 99.8886 25.6690 4961.72 -0.7
2021 06 01 05 16 43 99.9234 25.6559 4388.53 -0.2
2021 06 01 05 16 24 100.0331 25.5615 7269.19 -0.1
2021 06 01 05 18 12 99.9232 25.6416 8289.18 -0.1
2021 06 01 05 27 28 99.8937 25.6742 5996.41 -0.1
2021 06 01 05 29 11 99.9120 25.6360 8421.46 -0.4
2021 06 01 05 30 35 100.0487 25.5301 7915.87 -0.1
2021 06 01 05 32 38 99.9297 25.5862 8433.21 -0.2
2021 06 01 05 33 08 99.8773 25.6674 4162.19 -0.1
2021 06 01 05 33 42 99.9041 25.6617 4282.71 -0.3
2021 06 01 05 35 27 99.8859 25.6523 5875.89 -0.5
2021 06 01 05 36 34 99.8979 25.6640 4564.89 -0.1
2021 06 01 05 36 20 99.8763 25.6708 4220.98 -0.2
2021 06 01 05 37 04 99.9037 25.6683 3465.54 0.5
2021 06 01 05 38 48 99.8721 25.6756 7189.83 -0.5
2021 06 01 05 37 44 99.9377 25.7188 5631.92 -0.2
2021 06 01 05 41 42 99.9267 25.5532 967.00 -0.9
2021 06 01 05 51 39 99.8929 25.6624 6072.83 -0.1
2021 06 01 05 53 11 99.8863 25.6690 7627.80 -0.2
2021 06 01 06 00 51 99.9581 25.5723 5146.91 -0.4
2021 06 01 06 03 21 99.9611 25.5638 6863.55 0.3
2021 06 01 06 04 10 99.8862 25.6643 -252.87 -0.1
2021 06 01 06 06 28 99.9766 25.5777 6163.96 -0.3
2021 06 01 06 07 31 99.9146 25.6192 8544.91 -0.0
2021 06 01 06 08 47 99.9406 25.7484 6599.00 -0.2
2021 06 01 06 09 51 99.9275 25.6294 3550.78 -0.1
2021 06 01 06 10 26 99.9170 25.6118 6546.09 -0.1
2021 06 01 06 11 38 99.9461 25.7073 3618.39 -0.4
2021 06 01 06 10 42 99.9511 25.5930 4123.98 -0.3
2021 06 01 06 13 40 99.8813 25.6730 4406.16 -0.1
2021 06 01 06 15 10 99.9748 25.5774 7151.61 0.1
2021 06 01 06 18 27 99.9252 25.5457 1866.48 -0.8
2021 06 01 06 19 16 100.0743 25.5529 326.20 -0.4
2021 06 01 06 23 12 99.9814 25.5849 6249.20 -0.1
2021 06 01 06 25 13 99.9232 25.5703 1666.59 -0.4
2021 06 01 06 27 08 100.0188 25.6221 2348.55 -0.5
2021 06 01 06 28 06 100.0495 25.5700 6064.02 0.4
2021 06 01 06 42 28 100.0290 25.5060 5908.22 0.3
2021 06 01 06 44 16 99.9001 25.6654 3929.97 -0.2
2021 06 01 06 47 35 99.9437 25.6020 2477.88 -0.0
2021 06 01 06 54 52 99.9363 25.7389 4511.98 -0.3
2021 06 01 07 02 23 99.9218 25.6273 7992.30 1.5
2021 06 01 07 05 18 100.0559 25.5567 5487.88 0.3
2021 06 01 07 12 39 99.9381 25.7447 5211.57 -0.2
2021 06 01 07 18 52 99.8978 25.6868 837.67 -0.4
2021 06 01 07 20 57 99.9422 25.6222 6125.74 0.4
2021 06 01 07 22 47 100.0587 25.4981 6140.44 0.4
2021 06 01 07 23 09 99.9042 25.6332 8562.55 0.2
2021 06 01 07 26 49 99.8607 25.6153 4794.17 -0.2
2021 06 01 07 27 57 99.9782 25.5606 4006.40 0.1
2021 06 01 07 32 49 99.9245 25.6213 6522.57 -0.1
2021 06 01 07 33 49 99.8658 25.6932 4685.41 -0.1
2021 06 01 07 37 58 99.9098 25.6738 6587.24 0.1
2021 06 01 07 39 25 99.9086 25.6701 5564.31 0.2
2021 06 01 07 40 03 99.9020 25.5989 5793.59 -0.1
2021 06 01 07 48 40 99.9285 25.5969 9068.14 0.8
2021 06 01 07 55 43 99.9337 25.6604 5141.03 0.1
2021 06 01 08 01 46 99.9755 25.6484 6158.08 -0.0
2021 06 01 08 03 35 99.9249 25.6452 6305.05 0.2
2021 06 01 08 16 31 99.9725 25.5886 6111.05 0.1
2021 06 01 08 22 09 100.0367 25.5613 7039.91 -0.2
2021 06 01 08 23 27 99.8871 25.6759 6845.91 1.4
2021 06 01 08 25 09 99.8896 25.6665 3956.43 0.4
2021 06 01 08 32 30 99.8932 25.6615 167.47 0.1
2021 06 01 08 34 18 99.9391 25.7506 4811.81 -0.2
2021 06 01 08 42 49 99.9749 25.5896 5787.71 0.4
2021 06 01 08 44 55 99.8515 25.7390 7857.08 -0.5
2021 06 01 08 45 01 99.9808 25.5887 6446.14 0.3
2021 06 01 08 46 43 99.9776 25.5433 5540.79 -0.1
2021 06 01 08 47 04 99.9381 25.6178 7336.80 2.2
2021 06 01 09 06 41 99.9282 25.6476 8227.45 -0.0
2021 06 01 09 17 45 99.8484 25.7158 7319.16 -0.3
2021 06 01 09 24 57 99.9930 25.7010 9485.54 0.6
2021 06 01 09 27 14 99.9111 25.6564 3136.32 0.2
2021 06 01 09 30 10 99.9394 25.6895 1984.06 -0.1
2021 06 01 09 31 02 99.9445 25.6297 2477.88 0.3
2021 06 01 09 35 21 99.9211 25.6384 3636.03 0.4
2021 06 01 09 36 30 99.8899 25.6685 2965.83 0.1
2021 06 01 09 37 45 99.8494 25.7156 7151.61 0.1
2021 06 01 09 39 41 99.8969 25.6488 4423.80 0.2
2021 06 01 09 43 13 99.8988 25.6504 6728.33 -0.0
2021 06 01 09 46 21 99.9198 25.6390 4012.28 1.5
2021 06 01 09 47 00 99.9217 25.6359 1260.95 0.9
2021 06 01 09 48 23 99.9331 25.6374 1031.67 -0.3
2021 06 01 09 56 12 99.9916 25.7003 9044.62 0.8
2021 06 01 09 56 38 99.9910 25.7003 9679.54 0.3
2021 06 01 10 01 18 100.0451 25.5499 8104.00 0.7
2021 06 01 10 04 55 99.8484 25.6878 1372.65 -0.0
2021 06 01 10 08 03 99.9658 25.5470 4412.04 -0.6
2021 06 01 10 16 44 99.9330 25.5644 4917.63 1.0
2021 06 01 10 17 26 99.8710 25.5306 5432.03 0.1
2021 06 01 10 20 34 99.8972 25.6558 2472.00 0.0
2021 06 01 10 25 44 99.9046 25.6545 467.30 0.1
2021 06 01 10 26 25 99.9051 25.6603 5387.94 -0.0
2021 06 01 10 29 10 99.9348 25.5644 4729.50 0.3
2021 06 01 10 39 36 99.9405 25.6272 6722.45 -0.1
2021 06 01 10 40 25 99.9547 25.5609 4964.66 -0.0
2021 06 01 10 42 45 99.8901 25.6623 8550.79 -0.0
2021 06 01 10 42 22 99.9511 25.5515 7004.64 -0.4
2021 06 01 10 45 17 99.9395 25.6190 1984.06 -0.2
2021 06 01 10 51 06 99.8803 25.6774 4564.89 0.3
2021 06 01 10 52 41 99.9208 25.6168 4673.65 0.7
2021 06 01 10 52 20 99.8940 25.6747 3977.00 0.3
2021 06 01 10 54 28 99.9916 25.5858 7245.68 1.0
2021 06 01 10 55 33 99.9892 25.5926 7610.17 1.0
2021 06 01 10 56 53 99.8576 25.7305 7798.29 0.3
2021 06 01 10 59 54 99.9415 25.7217 4476.71 -0.5
2021 06 01 11 01 57 99.9043 25.6767 4973.48 1.1
2021 06 01 11 04 19 99.9317 25.6037 7445.56 -0.0
2021 06 01 11 15 25 99.9415 25.7245 4876.48 0.1
2021 06 01 11 18 36 99.8828 25.6768 2965.83 0.1
2021 06 01 11 19 23 99.8731 25.6720 7868.84 0.0
2021 06 01 11 21 18 100.0483 25.5336 7133.98 -0.4
2021 06 01 11 25 14 99.9329 25.5668 3068.71 0.4
2021 06 01 11 27 41 99.9289 25.6469 5822.98 0.1
2021 06 01 11 28 48 99.9371 25.7206 4406.16 0.7
2021 06 01 11 29 50 99.9390 25.7206 5182.18 -0.0
2021 06 01 11 30 29 99.8899 25.6733 4847.08 0.1
2021 06 01 11 31 13 99.8969 25.6746 4547.26 0.3
2021 06 01 11 32 47 100.0237 25.5075 6513.75 -0.1
2021 06 01 11 41 34 99.9063 25.6301 6260.96 0.5
2021 06 01 11 43 39 99.9820 25.5889 6234.50 -0.1
2021 06 01 11 45 35 99.8807 25.6781 7025.22 0.0
2021 06 01 11 47 53 99.7804 25.5629 8591.95 0.4
2021 06 01 11 54 09 100.0128 25.5674 7498.47 -0.6
2021 06 01 11 59 12 99.8776 25.6730 902.34 -0.4
2021 06 01 12 00 14 99.9387 25.5628 890.58 -0.4
2021 06 01 12 03 04 99.8852 25.6720 6857.67 0.5
2021 06 01 12 11 50 99.9391 25.5676 5346.79 1.2
2021 06 01 12 17 30 99.9362 25.6220 6258.02 0.1
2021 06 01 12 18 13 99.9537 25.5496 3624.27 -0.4
2021 06 01 12 19 00 99.9265 25.5772 1978.18 -0.3
2021 06 01 12 24 06 99.9398 25.7051 2066.36 -0.5
2021 06 01 12 25 52 99.9313 25.5640 984.64 -0.7
2021 06 01 12 29 01 99.9384 25.5839 1260.95 -0.2
2021 06 01 12 30 13 99.8793 25.6731 8162.79 -0.2
